,MONTH,SERVICE_CATEGORY,CLAIM_SPECIALTY,PAYER,PAID_AMOUNT,YEAR
14422,09,Inpatient Services,GASTROENTEROLOGY,W,20538,2018
14423,09,Inpatient Services,HOSPICE ACUTE CARE,S,577987,2018
14424,09,Inpatient Services,CLINIC,UN,548,2018
14425,09,Inpatient Services,GENERAL PRACTICE,CA,1262,2018
14426,09,Inpatient Services,GENERAL PRACTICE,F,2125,2018
14427,09,Inpatient Services,GENERAL PRACTICE,O,1898,2018
14428,09,Inpatient Services,GENERAL PRACTICE,W,3111,2018
14429,09,Inpatient Services,GENERAL,CA,3475,2018
14430,09,Inpatient Services,GENERAL SURGEON,B,874,2018
14431,09,Inpatient Services,GENERAL SURGEON,CA,102549,2018
14432,09,Inpatient Services,GENERAL SURGEON,CO,4266,2018
14433,09,Inpatient Services,GENERAL SURGEON,F,304543,2018
14434,09,Inpatient Services,GENERAL SURGEON,O,133280,2018
14435,09,Inpatient Services,GENERAL SURGEON,UN,13518,2018
14436,09,Inpatient Services,GENERAL SURGEON,W,93338,2018
14437,09,Inpatient Services,GERIATRIC,F,4398,2018
14438,09,Inpatient Services,GERIATRIC,O,2005,2018
14439,09,Inpatient Services,GERIATRIC,W,3405,2018
14440,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,CO,2081,2018
14441,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,F,1524,2018
14442,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,O,3148,2018
14443,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,B,3855,2018
14444,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,CA,21588,2018
14445,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,CO,1930,2018
14446,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,F,109235,2018
14447,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,O,52849,2018
14448,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,S,6630,2018
14449,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,W,14891,2018
14450,09,Inpatient Services,HOSPICE,F,690,2018
14451,09,Inpatient Services,HOSPICE AND PALLIATIVE CARE,F,1251,2018
14452,09,Inpatient Services,HOSPICE AND PALLIATIVE CARE,O,1063,2018
14453,09,Inpatient Services,HOSPICE,CA,5934774,2018
14454,09,Inpatient Services,HOSPICE,CO,991435,2018
14455,09,Inpatient Services,HOSPICE,H,8387008,2018
14456,09,Inpatient Services,HOSPICE,UN,725152,2018
14457,09,Inpatient Services,HOSPICE,W,2319072,2018
14458,09,Inpatient Services,HOSPICE ACUTE CARE,B,797217,2018
14459,09,Inpatient Services,HOSPICE,B,382,2018
14460,09,Inpatient Services,HOSPICE,CO,33684,2018
14461,09,Inpatient Services,HOSPICE,F,167905,2018
14462,09,Inpatient Services,HOSPICE,O,62793,2018
14463,09,Inpatient Services,HOSPICE,S,14433,2018
14464,09,Inpatient Services,HOSPICE,UN,19432,2018
14465,09,Inpatient Services,HOSPICE,W,37222,2018
14466,09,Inpatient Services,INDEPENDENT LAB,F,780,2018
14467,09,Inpatient Services,INDEPENDENT LAB,H,119,2018
14468,09,Inpatient Services,INFECTIOUS DISEASE,F,351067,2018
14469,09,Inpatient Services,INFECTIOUS DISEASE,O,24711,2018
14470,09,Inpatient Services,INFECTIOUS DISEASE,UN,17857,2018
14471,09,Inpatient Services,INFECTIOUS DISEASE,CA,33677,2018
14472,09,Inpatient Services,INFECTIOUS DISEASE,CO,7926,2018
14473,09,Inpatient Services,INFECTIOUS DISEASE,S,17943,2018
14474,09,Inpatient Services,INFECTIOUS DISEASE,W,49484,2018
14475,09,Inpatient Services,INP,F,22804211,2018
14476,09,Inpatient Services,INP,O,10033357,2018
14477,09,Inpatient Services,INTERNAL MEDICAL,B,23180,2018
14478,09,Inpatient Services,INTERNAL MEDICAL,CA,165190,2018
14479,09,Inpatient Services,INTERNAL MEDICAL,CO,15037,2018
14480,09,Inpatient Services,INTERNAL MEDICAL,F,904508,2018
14481,09,Inpatient Services,INTERNAL MEDICAL,O,291504,2018
14482,09,Inpatient Services,INTERNAL MEDICAL,S,25487,2018
14483,09,Inpatient Services,INTERNAL MEDICAL,UN,18785,2018
14484,09,Inpatient Services,INTERNAL MEDICAL,W,99790,2018
14485,09,Inpatient Services,CARDIAC,S,1322,2018
14486,09,Inpatient Services,CARDIAC ELECTROPHY,S,33,2018
14487,09,Inpatient Services,CRITICAL CARE,S,951,2018
14488,09,Inpatient Services,GASTROENTEROLOGY,S,1746,2018
14489,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,S,1961,2018
14490,09,Inpatient Services,HOSPICE AND PALLIATIVE CARE,S,0,2018
14491,09,Inpatient Services,INFECTIOUS DISEASE,S,4182,2018
14492,09,Inpatient Services,CARDIAC,S,7511,2018
14493,09,Inpatient Services,CARDIAC,CA,26722,2018
14494,09,Inpatient Services,CARDIAC,F,376323,2018
14495,09,Inpatient Services,CARDIAC,O,28490,2018
14496,09,Inpatient Services,CARDIAC,W,27459,2018
14497,09,Inpatient Services,RADIOLOGY,CA,270,2018
14498,09,Inpatient Services,RADIOLOGY,F,11397,2018
14499,09,Inpatient Services,RADIOLOGY,O,3692,2018
14500,09,Inpatient Services,LABORATORY,CA,3155,2018
14501,09,Inpatient Services,LABORATORY,UN,72,2018
14502,09,Inpatient Services,LABORATORY,W,6162,2018
14503,09,Inpatient Services,MEDICAL DOCTOR,H,1033317,2018
14504,09,Inpatient Services,MULTI SPECIAL GROUP,S,1108,2018
14505,09,Inpatient Services,NEPHROLOGY,B,5409,2018
14506,09,Inpatient Services,NEPHROLOGY,CA,61764,2018
14507,09,Inpatient Services,NEPHROLOGY,CO,2334,2018
14508,09,Inpatient Services,NEPHROLOGY,F,241068,2018
14509,09,Inpatient Services,NEPHROLOGY,O,36884,2018
14510,09,Inpatient Services,NEPHROLOGY,S,5157,2018
14511,09,Inpatient Services,NEPHROLOGY,UN,13271,2018
14512,09,Inpatient Services,NEPHROLOGY,W,30739,2018
14513,09,Inpatient Services,NEURO PSYCH MD,W,1490,2018
14514,09,Inpatient Services,NEUROLOGICAL,B,45559,2018
14515,09,Inpatient Services,NEUROLOGICAL,CA,12818,2018
14516,09,Inpatient Services,NEUROLOGICAL,CO,9619,2018
14517,09,Inpatient Services,NEUROLOGICAL,B,973,2018
14518,09,Inpatient Services,NEUROLOGICAL,CA,22444,2018
14519,09,Inpatient Services,NEUROLOGICAL,CO,1197,2018
14520,09,Inpatient Services,NEUROLOGICAL,F,94032,2018
14521,09,Inpatient Services,NEUROLOGICAL,O,49112,2018
14522,09,Inpatient Services,NEUROLOGICAL,S,4554,2018
14523,09,Inpatient Services,NEUROLOGICAL,UN,955,2018
14524,09,Inpatient Services,NEUROLOGICAL,W,9586,2018
14525,09,Inpatient Services,NEUROLOGICAL,F,2140,2018
14526,09,Inpatient Services,NEUROLOGICAL,CA,3317,2018
14527,09,Inpatient Services,NEUROLOGICAL,F,2745,2018
14528,09,Inpatient Services,NEUROLOGICAL,F,113179,2018
14529,09,Inpatient Services,NEUROLOGICAL,O,67426,2018
14530,09,Inpatient Services,NPFAM,W,192,2018
14531,09,Inpatient Services,OTHER SPECIALITY,W,2206,2018
14532,09,Inpatient Services,NUCLEAR MEDICAL,F,239,2018
14533,09,Inpatient Services,NUCLEAR MEDICAL,O,148,2018
14534,09,Inpatient Services,ANESTHESIA,H,1777,2018
14535,09,Inpatient Services,CERTIFICATION REGISTERED NURSE ANESTHESIA,S,10516,2018
14536,09,Inpatient Services,NURSE PRACTICE,CA,14697,2018
14537,09,Inpatient Services,NURSE PRACTICE,CO,1398,2018
14538,09,Inpatient Services,NURSE PRACTICE,UN,5083,2018
14539,09,Inpatient Services,ADULT HEALTH,S,626,2018
14540,09,Inpatient Services,FAMILY PRACTICE,S,4102,2018
14541,09,Inpatient Services,OTHER SPECIALITY,S,413,2018
14542,09,Inpatient Services,NURSE PRACTICE,H,62699,2018
14543,09,Inpatient Services,OBSTETRICS GYNECOLOGIC,CA,1961,2018
14544,09,Inpatient Services,OBSTETRICS GYNECOLOGIC,F,6573,2018
14545,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,B,320,2018
14546,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,CA,3837,2018
14547,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,CO,699,2018
14548,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,F,7321,2018
14549,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,O,6881,2018
14550,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,W,10824,2018
14551,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,UN,3825,2018
14552,09,Inpatient Services,INTERNAL MEDICAL,B,404,2018
14553,09,Inpatient Services,OPHTHALMOLOGY,O,1474,2018
14554,09,Inpatient Services,ORAL AND MAXILLOFACIAL SURGEON,O,20810,2018
14555,09,Inpatient Services,ORTHOPAEDIC SURGEON,B,23516,2018
14556,09,Inpatient Services,ORTHOPAEDIC SURGEON,CA,132311,2018
14557,09,Inpatient Services,ORTHOPAEDIC SURGEON,CO,27597,2018
14558,09,Inpatient Services,ORTHOPAEDIC SURGEON,F,1204075,2018
14559,09,Inpatient Services,ORTHOPAEDIC SURGEON,O,115325,2018
14560,09,Inpatient Services,ORTHOPAEDIC SURGEON,W,1668,2018
14561,09,Inpatient Services,ORTHOPAEDIC SURGEON,F,565,2018
14562,09,Inpatient Services,OSTEOMANIPULATIVE,H,37774,2018
14563,09,Inpatient Services,OTHER,CA,16901,2018
14564,09,Inpatient Services,OTOLARYNGOLOGY,CO,4646,2018
14565,09,Inpatient Services,OTOLARYNGOLOGY,S,33010,2018
14566,09,Inpatient Services,OTOLARYNGOLOGY PLASTIC SURGEON WITHIN THE HEAD N,O,5994,2018
14567,09,Inpatient Services,PAIN MANAGEMENT,CA,531,2018
14568,09,Inpatient Services,PAIN MANAGEMENT,F,2202,2018
14569,09,Inpatient Services,PAIN MANAGEMENT,O,2409,2018
14570,09,Inpatient Services,PATHOLOG,B,597,2018
14571,09,Inpatient Services,PATHOLOG,CA,12824,2018
14572,09,Inpatient Services,PATHOLOG,CO,13544,2018
14573,09,Inpatient Services,PATHOLOG,F,49598,2018
14574,09,Inpatient Services,PATHOLOG,O,25493,2018
14575,09,Inpatient Services,PATHOLOG,S,877,2018
14576,09,Inpatient Services,PATHOLOG,UN,3449,2018
14577,09,Inpatient Services,PATHOLOG,W,1635,2018
14578,09,Inpatient Services,PATHOLOG,S,191,2018
14579,09,Inpatient Services,PATHOLOG,S,692,2018
14580,09,Inpatient Services,OTHER SPECIALITY,S,365,2018
14581,09,Inpatient Services,PSYCHIATRIC,W,1635,2018
14582,09,Inpatient Services,PEDIATRIC,CA,1194,2018
14583,09,Inpatient Services,PEDIATRIC,F,1375,2018
14584,09,Inpatient Services,PHYS MEDICAL REHAB,F,14544,2018
14585,09,Inpatient Services,PHYS MEDICAL REHAB,O,32108,2018
14586,09,Inpatient Services,PHYSICAL MEDICAL REHAB,CA,7521,2018
14587,09,Inpatient Services,PHYSICAL MEDICAL REHAB,CO,2950,2018
14588,09,Inpatient Services,PHYSICAL MEDICAL REHABILITATION,S,705,2018
14589,09,Inpatient Services,PHYSICAL THERAPEUTIC,CA,5649,2018
14590,09,Inpatient Services,PHYSICAL ASSISTANT,B,499,2018
14591,09,Inpatient Services,PHYSICAL ASSISTANT,CO,10807,2018
14592,09,Inpatient Services,PHYSICAL ASSISTANT,H,13157,2018
14593,09,Inpatient Services,PHYSICAL ASSISTANT,S,8367,2018
14594,09,Inpatient Services,PHYSICAL ASSISTANT,CA,37312,2018
14595,09,Inpatient Services,PLASTIC SURGEON,CA,4655,2018
14596,09,Inpatient Services,PLASTIC SURGEON,CO,35600,2018
14597,09,Inpatient Services,PLASTIC SURGEON,F,13220,2018
14598,09,Inpatient Services,PLASTIC SURGEON,O,14673,2018
14599,09,Inpatient Services,PODIATRIST,S,6093,2018
14600,09,Inpatient Services,PODIATRIST,CO,1943,2018
14601,09,Inpatient Services,PODIATRIST,F,10237,2018
14602,09,Inpatient Services,PODIATRIST,O,1005,2018
14603,09,Inpatient Services,PODIATRIST,W,6504,2018
14604,09,Inpatient Services,PSYCHIATRIC,CA,0,2018
14605,09,Inpatient Services,PSYCHIATRIC,F,2451,2018
14606,09,Inpatient Services,PSYCHIATRIC,O,5694,2018
14607,09,Inpatient Services,PSYCHIATRIC,W,11191,2018
14608,09,Inpatient Services,PSYCHIATRIC,S,955,2018
14609,09,Inpatient Services,NEUROLOGICAL,S,3078,2018
14610,09,Inpatient Services,PULMONARY DISEASE,F,247511,2018
14611,09,Inpatient Services,PULMONARY DISEASE,O,94088,2018
14612,09,Inpatient Services,PULMONARY DISEASE,B,3542,2018
14613,09,Inpatient Services,PULMONARY DISEASE,CA,97560,2018
14614,09,Inpatient Services,PULMONARY DISEASE,CO,7370,2018
14615,09,Inpatient Services,PULMONARY DISEASE,S,28954,2018
14616,09,Inpatient Services,PULMONARY DISEASE,W,72488,2018
14617,09,Inpatient Services,PULMONARY DISEASE,UN,15174,2018
14618,09,Inpatient Services,ONCOLOGIC,CA,1976,2018
14619,09,Inpatient Services,ONCOLOGIC,F,722,2018
14620,09,Inpatient Services,ONCOLOGIC,O,1025,2018
14621,09,Inpatient Services,RADIOL,W,2195,2018
14622,09,Inpatient Services,RADIOLOGY,B,7912,2018
14623,09,Inpatient Services,RADIOLOGY,CA,59695,2018
14624,09,Inpatient Services,RADIOLOGY,CO,11962,2018
14625,09,Inpatient Services,RADIOLOGY,F,220947,2018
14626,09,Inpatient Services,RADIOLOGY,O,47955,2018
14627,09,Inpatient Services,RADIOLOGY,S,3793,2018
14628,09,Inpatient Services,RADIOLOGY,UN,8820,2018
14629,09,Inpatient Services,RADIOLOGY,W,32458,2018
14630,09,Inpatient Services,RADIOLOGY,UN,670,2018
14631,09,Inpatient Services,DIAGNOSTIC RADIOLOGY,S,13418,2018
14632,09,Inpatient Services,INTERNAL RADIOLOGY,S,303,2018
14633,09,Inpatient Services,CERTIFICATION REGISTERED NURSE ANESTHESIA,H,1119,2018
14634,09,Inpatient Services,NURSE PRACTICE,S,475,2018
14635,09,Inpatient Services,RHEUMATOLOGY,O,711,2018
14636,09,Inpatient Services,SKILLED NURSING FACILITY,CA,2175,2018
14637,09,Inpatient Services,SLEEP MEDICAL,F,3025,2018
14638,09,Inpatient Services,SLEEP MEDICAL,O,1920,2018
14639,09,Inpatient Services,SPECIAL SERVICE,H,1626,2018
14640,09,Inpatient Services,SUCRIT,CO,4653,2018
14641,09,Inpatient Services,CRITICAL CARE,CA,3917,2018
14642,09,Inpatient Services,SURGC,CO,11232,2018
14643,09,Inpatient Services,THORACIC SURGEON,UN,238,2018
14644,09,Inpatient Services,VASCULAR SURGEON,UN,1238,2018
14645,09,Inpatient Services,CRITICAL CARE,S,2946,2018
14646,09,Inpatient Services,GENERAL PRACTICE,S,961,2018
14647,09,Inpatient Services,NEUROLOGICAL,S,9096,2018
14648,09,Inpatient Services,HEMATOLOGY ONCOLOGIC,S,23039,2018
14649,09,Inpatient Services,ORTHOPAEDIC SURGEON,S,4053,2018
14650,09,Inpatient Services,THORACIC SURGEON,S,30713,2018
14651,09,Inpatient Services,OTHER SPECIALITY,S,4691,2018
14652,09,Inpatient Services,VASCULAR SURGEON,S,11110,2018
14653,09,Inpatient Services,SURGICAL ASSISTANT EMPLOYER,B,4744,2018
14654,09,Inpatient Services,CRITICAL CARE,F,4909,2018
14655,09,Inpatient Services,CRITICAL CARE,O,1851,2018
14656,09,Inpatient Services,CRITICAL CARE,W,1489,2018
14657,09,Inpatient Services,ONCOLOGIC,CO,13931,2018
14658,09,Inpatient Services,ONCOLOGIC,F,13024,2018
14659,09,Inpatient Services,CARDIAC SURGEON,W,747,2018
14660,09,Inpatient Services,CARDIAC SURGEON,B,32788,2018
14661,09,Inpatient Services,THORACIC SURGEON,CO,11114,2018
14662,09,Inpatient Services,THORACIC SURGEON,F,31845,2018
14663,09,Inpatient Services,THORACIC SURGEON,O,13676,2018
14664,09,Inpatient Services,UROLOGY,B,1812,2018
14665,09,Inpatient Services,UROLOGY,CA,17292,2018
14666,09,Inpatient Services,UROLOGY,CO,1253,2018
14667,09,Inpatient Services,UROLOGY,F,108989,2018
14668,09,Inpatient Services,UROLOGY,O,16235,2018
14669,09,Inpatient Services,UROLOGY,S,822,2018
14670,09,Inpatient Services,UROLOGY,UN,2529,2018
14671,09,Inpatient Services,UROLOGY,W,2220,2018
14672,09,Inpatient Services,INTERNAL RADIOLOGY,F,73,2018
14673,09,Inpatient Services,INTERNAL RADIOLOGY,O,972,2018
14674,09,Inpatient Services,VASCULAR SURGEON,CA,13531,2018
14675,09,Inpatient Services,VASCULAR SURGEON,F,42637,2018
14676,09,Inpatient Services,VASCULAR SURGEON,O,40407,2018
14677,09,Inpatient Services,VASCULAR SURGEON,W,4274,2018
14678,09,Outpatient Services,UNKNOWN,F,5304,2018
14679,09,Outpatient Services,ADVANCED RN PRACT,CA,785,2018
14680,09,Outpatient Services,AMBULANCE,S,26510,2018
14681,09,Outpatient Services,OTHER SPECIALITY,S,5143,2018
14682,09,Outpatient Services,AMBULANCE SURGICAL CENTER,S,1672,2018
14683,09,Outpatient Services,ANATOM,W,373,2018
14684,09,Outpatient Services,ANES ASSIST,CA,1123,2018
14685,09,Outpatient Services,ANESTHESIA,H,25461,2018
14686,09,Outpatient Services,ANESTHESIA,S,370,2018
14687,09,Outpatient Services,ANESTHESIA,CA,85243,2018
14688,09,Outpatient Services,ANESTHESIA,CO,2940,2018
14689,09,Outpatient Services,ANESTHESIA,F,400692,2018
14690,09,Outpatient Services,ANESTHESIA,O,41095,2018
14691,09,Outpatient Services,ANESTHESIA,S,3297,2018
14692,09,Outpatient Services,ANESTHESIA,UN,4432,2018
14693,09,Outpatient Services,ANESTHESIA,W,17749,2018
14694,09,Outpatient Services,ARNP,CA,16615,2018
14695,09,Outpatient Services,CARD ELECTROPHY,CA,8579,2018
14696,09,Outpatient Services,CARDIAC,F,26925,2018
14697,09,Outpatient Services,CARDIAC,O,14082,2018
14698,09,Outpatient Services,CARDIAC,S,168,2018
14699,09,Outpatient Services,CARDIAC,W,971,2018
14700,09,Outpatient Services,CARDIAC,CA,55444,2018
14701,09,Outpatient Services,CARDIAC,CO,1582,2018
14702,09,Outpatient Services,CARDIAC,F,134528,2018
14703,09,Outpatient Services,CARDIAC,O,22914,2018
14704,09,Outpatient Services,CARDIAC,UN,13250,2018
14705,09,Outpatient Services,CARDIAC,W,8868,2018
14706,09,Outpatient Services,CARDIAC,B,31246,2018
14707,09,Outpatient Services,CARDIAC,CA,5982,2018
14708,09,Outpatient Services,CARDIAC,F,2451,2018
14709,09,Outpatient Services,CARDIAC,O,4473,2018
14710,09,Outpatient Services,CARDIAC,S,28975,2018
14711,09,Outpatient Services,CARDIAC,CA,14725,2018
14712,09,Outpatient Services,CARDIAC,CO,6025,2018
14713,09,Outpatient Services,CCS,CO,791,2018
14714,09,Outpatient Services,CERTIFICATION REGISTERED NURSE ANESTHESIA,B,5532,2018
14715,09,Outpatient Services,CLINIC,CO,554,2018
14716,09,Outpatient Services,OTHER SPECIALITY,W,309,2018
14717,09,Outpatient Services,COLORECTAL SURGEON,F,1943,2018
14718,09,Outpatient Services,COLORECTAL SURGEON,O,1008,2018
14719,09,Outpatient Services,COMMUNITY MENTAL HEALTH CENTER,W,136,2018
14720,09,Outpatient Services,CRITICAL CARE,CA,2529,2018
14721,09,Outpatient Services,CRITICAL CARE,W,806,2018
14722,09,Outpatient Services,DERMAPATHOLOGY,CA,137,2018
14723,09,Outpatient Services,DERMAPATHOLOGY,F,1373,2018
14724,09,Outpatient Services,DIAG X RAY CLINIC,H,4182,2018
14725,09,Outpatient Services,RADIOLOGY,CA,3900,2018
14726,09,Outpatient Services,RADIOLOGY,CO,4129,2018
14727,09,Outpatient Services,DIALYSIS,UN,4070,2018
14728,09,Outpatient Services,DIALYSIS,H,389639,2018
14729,09,Outpatient Services,DURABLE MED EQT MED SUPPL CARDIAC,CA,102,2018
14730,09,Outpatient Services,ELECTROPHY STUDY,CA,639,2018
14731,09,Outpatient Services,EMERGENCY MEDICAL,CO,1533,2018
14732,09,Outpatient Services,EMERGENCY MEDICAL,F,818,2018
14733,09,Outpatient Services,EMERGENCY MEDICAL,S,419230,2018
14734,09,Outpatient Services,EMERGENCY ROOM,CA,395,2018
14735,09,Outpatient Services,ENDOCRINOLOGY,F,2407,2018
14736,09,Outpatient Services,ENT,CA,7145,2018
14737,09,Outpatient Services,ENT,W,2511,2018
14738,09,Outpatient Services,FAMILY PRACTICE,CA,10761,2018
14739,09,Outpatient Services,FAMILY PRACTICE,F,21507,2018
14740,09,Outpatient Services,FAMILY PRACTICE,O,8034,2018
14741,09,Outpatient Services,FAMILY PRACTICE,UN,792,2018
14742,09,Outpatient Services,FAMILY PRACTICE,W,2739,2018
14743,09,Outpatient Services,OTHER SPECIALITY,W,8230,2018
14744,09,Outpatient Services,GASTROENTEROLOGY,CA,10820,2018
14745,09,Outpatient Services,GASTROENTEROLOGY,CO,1470,2018
14746,09,Outpatient Services,GASTROENTEROLOGY,F,25534,2018
14747,09,Outpatient Services,GASTROENTEROLOGY,O,4936,2018
14748,09,Outpatient Services,GASTROENTEROLOGY,S,2144,2018
14749,09,Outpatient Services,GASTROENTEROLOGY,UN,406,2018
14750,09,Outpatient Services,GASTROENTEROLOGY,W,3379,2018
14751,09,Outpatient Services,HOSPICE ACUTE CARE,S,108666,2018
14752,09,Outpatient Services,GENERAL PRACTICE,W,0,2018
14753,09,Outpatient Services,GENERAL SURGEON,B,2664,2018
14754,09,Outpatient Services,GENERAL SURGEON,CA,47522,2018
14755,09,Outpatient Services,GENERAL SURGEON,CO,218,2018
14756,09,Outpatient Services,GENERAL SURGEON,F,227219,2018
14757,09,Outpatient Services,GENERAL SURGEON,O,42499,2018
14758,09,Outpatient Services,GENERAL SURGEON,W,7153,2018
14759,09,Outpatient Services,GERIATRIC,F,1092,2018
14760,09,Outpatient Services,GERIATRIC,O,470,2018
14761,09,Outpatient Services,GROUP OF PROVIDER,S,16335,2018
14762,09,Outpatient Services,ONCOLOGIC,F,21273,2018
14763,09,Outpatient Services,ONCOLOGIC,W,530,2018
14764,09,Outpatient Services,OBSTETRICS GYNECOLOGIC,F,23771,2018
14765,09,Outpatient Services,HAND SURGEON,F,824,2018
14766,09,Outpatient Services,HEAD NECK SURGEON,CA,2869,2018
14767,09,Outpatient Services,HEMATOLOGY ONCOLOGIC,W,605,2018
14768,09,Outpatient Services,HEMATOLOGY ONCOLOGIC,B,577,2018
14769,09,Outpatient Services,HEMATOLOGY ONCOLOGIC,CA,6276,2018
14770,09,Outpatient Services,HEMATOLOGY ONCOLOGIC,F,8035,2018
14771,09,Outpatient Services,HEMATOLOGY ONCOLOGIC,O,2485,2018
14772,09,Outpatient Services,HEMATOLOGY ONCOLOGIC,S,921,2018
14773,09,Outpatient Services,HEMATOLOGY ONCOLOGIC,W,2854,2018
14774,09,Outpatient Services,HOME HEALTH CARE,UN,69198,2018
14775,09,Outpatient Services,HOSPICE,CA,5059943,2018
14776,09,Outpatient Services,HOSPICE,CO,595552,2018
14777,09,Outpatient Services,HOSPICE,H,1151775,2018
14778,09,Outpatient Services,HOSPICE,S,7502,2018
14779,09,Outpatient Services,HOSPICE,UN,361510,2018
14780,09,Outpatient Services,HOSPICE,W,4887,2018
14781,09,Outpatient Services,HOSPICE ACUTE CARE,B,415738,2018
14782,09,Outpatient Services,HOSPICE,CO,4022,2018
14783,09,Outpatient Services,HOSPICE,F,45791,2018
14784,09,Outpatient Services,HOSPICE,O,11356,2018
14785,09,Outpatient Services,HOSPICE,S,3246,2018
14786,09,Outpatient Services,HOSPICE,UN,892,2018
14787,09,Outpatient Services,HOSPICE,W,6110,2018
14788,09,Outpatient Services,INDEPENDENT LAB,F,2939,2018
14789,09,Outpatient Services,INFECTIOUS DISEASE,F,5244,2018
14790,09,Outpatient Services,INFECTIOUS DISEASE,O,2659,2018
14791,09,Outpatient Services,INFECTIOUS DISEASE,CA,712,2018
14792,09,Outpatient Services,INFECTIOUS DISEASE,CO,373,2018
14793,09,Outpatient Services,INTERNAL MEDICAL,B,3789,2018
14794,09,Outpatient Services,INTERNAL MEDICAL,CA,26411,2018
14795,09,Outpatient Services,INTERNAL MEDICAL,CO,6851,2018
14796,09,Outpatient Services,INTERNAL MEDICAL,F,57153,2018
14797,09,Outpatient Services,INTERNAL MEDICAL,O,39294,2018
14798,09,Outpatient Services,INTERNAL MEDICAL,S,1900,2018
14799,09,Outpatient Services,INTERNAL MEDICAL,UN,763,2018
14800,09,Outpatient Services,INTERNAL MEDICAL,W,7869,2018
14801,09,Outpatient Services,CARDIAC,S,29,2018
14802,09,Outpatient Services,GASTROENTEROLOGY,S,561,2018
14803,09,Outpatient Services,INFECTIOUS DISEASE,S,0,2018
14804,09,Outpatient Services,CARDIAC,S,1875,2018
14805,09,Outpatient Services,CARDIAC,CA,18726,2018
14806,09,Outpatient Services,CARDIAC,F,79195,2018
14807,09,Outpatient Services,CARDIAC,O,25825,2018
14808,09,Outpatient Services,CARDIAC,W,5652,2018
14809,09,Outpatient Services,RADIOLOGY,F,7990,2018
14810,09,Outpatient Services,RADIOLOGY,O,11075,2018
14811,09,Outpatient Services,LABORATORY,CA,697,2018
14812,09,Outpatient Services,LABORATORY,UN,843,2018
14813,09,Outpatient Services,LABORATORY,W,0,2018
14814,09,Outpatient Services,ORAL AND MAXILLOFACIAL SURGEON,CA,680,2018
14815,09,Outpatient Services,MEDICAL DOCTOR,H,336003,2018
14816,09,Outpatient Services,NEPHROLOGY,CA,155,2018
14817,09,Outpatient Services,NEPHROLOGY,F,3266,2018
14818,09,Outpatient Services,NEURA,CO,47,2018
14819,09,Outpatient Services,NEURO PSYCH MD,W,0,2018
14820,09,Outpatient Services,NEUROLOGICAL,CA,32885,2018
14821,09,Outpatient Services,NEUROLOGICAL,CA,1552,2018
14822,09,Outpatient Services,NEUROLOGICAL,CO,800,2018
14823,09,Outpatient Services,NEUROLOGICAL,F,9005,2018
14824,09,Outpatient Services,NEUROLOGICAL,O,4311,2018
14825,09,Outpatient Services,NEUROLOGICAL,S,946,2018
14826,09,Outpatient Services,NEUROLOGICAL,W,5433,2018
14827,09,Outpatient Services,NEUROLOGICAL,F,469,2018
14828,09,Outpatient Services,NEUROLOGICAL,F,44522,2018
14829,09,Outpatient Services,NEUROLOGICAL,O,2246,2018
14830,09,Outpatient Services,NEUROLOGICAL,F,334,2018
14831,09,Outpatient Services,CERTIFICATION REGISTERED NURSE ANESTHESIA,S,2101,2018
14832,09,Outpatient Services,NURSE PRACTICE,CA,3706,2018
14833,09,Outpatient Services,NURSE PRACTICE,UN,0,2018
14834,09,Outpatient Services,FAMILY PRACTICE,S,983,2018
14835,09,Outpatient Services,NURSE PRACTICE,H,17326,2018
